_id,Major1,Major2,Major3
1817060,MPA,,
1954230,SPHSC,,
1675551,PREMAJ,,
1972755,N MATR,,
1446673,M E,,
1594316,ART H,,
1773939,PRENUR,,
1976364,N MATR,,
1342932,BIOL,,
1978776,N MATR,,
1610146,MUSEOX,,
1754374,ACCTG,I S,
970248,MUSEOX,,
1716481,MBA EX,,
1677315,BIOCHM,PHIL,
1486332,B A,,
1792416,DESIGN,,
1962731,PREMAJ,,
1965314,N MATR,,
1828318,N MATR,,
1742327,PREART,,
1212337,UWACAD,,
1250407,MED,,
2075971,N MATR,,
1707751,MEDXM,,
1823129,PRE HS,,
1760798,FINANC,I S,
1856509,N MATR,,
1808467,SMA,,
1387274,DENT,,
1826855,AES,,
1659055,EDUCX,,
1788167,GEOG,,
489622,ENGL,,
1469250,ECON,,
1788314,ESRM,,
1790112,C SCI,,
1267708,MED,,
1653817,POL S,,
1697723,LAW C,LAW T,
1316924,HA G,,
1778653,PSYCH,,
2079437,N MATR,,
1749395,GEOG,,
2079351,N MATR,,
1750591,N MATR,,
1964605,XA&S,,
1667720,ACCTG,,
1669944,PSYCH,,
1944850,PSOCS,,
1805896,CIV E,,
1976207,N MATR,,
1683345,INFO,,
1828128,MED,,
1231921,MUSEOX,,
1746485,XA&S,,
1975672,N MATR,,
1940620,SOC WH,,
1740953,PRESCI,,
1858962,N MATR,,
1567675,E E,,
1752568,N MATR,,
1750606,N MATR,,
1747282,N MATR,,
1751847,N MATR,,
551994,N MATR,,
1370173,B A,,
1872051,PRENUR,,
1840239,XA&S,,
1367770,PRENGR,,
1820950,HCID,,
1857046,N MATR,,
1976588,N MATR,,
1097362,N MATR,,
1679402,OSCM,I S,
1856221,N MATR,,
1751522,N MATR,,
637715,GEOGX,,
1167901,ISE,,
1075319,PHARMD,,
1963163,N MATR,,
1675896,FINANC,I S,
1182637,LAW,,
1708698,SPHSCX,,
1682243,SOC WF,,
1784965,PRESCI,,
1889995,PRESCI,,
1664851,SOC,,
1105803,N MATR,,
1324044,ACCTGX,,
1782927,B A,,
1713917,L ARCH,,
1676093,BIOL,,
1767079,PRESCI,,
1411422,ANTH,,
649116,SUSTRN,,
1713839,LIS R,,
1062941,LAW,,
1709105,SOCWCC,,
1751037,N MATR,,
1973210,N MATR,,
1645451,EDUC,,
1842008,XBSAD,,
1953181,PSYCH,,
1860492,PRESCI,,
1810861,ARCH,,
1007564,TMMBA,,
1899154,PRESCI,,
1451360,PHYS,,
1516504,NURSX,,
1852375,N MATR,,
1673962,PREMAJ,,
1868906,PRESCI,,
1856602,N MATR,,
1678025,ECON,,
1859343,N MATR,,
1448230,UWACAD,,
1310172,MED,,
1860873,PRENGR,,
1850572,N MATR,,
1300937,N MATR,,
1976969,N MATR,,
1946111,SIMX,,
1970029,N MATR,,
1754056,N MATR,,
1460851,CIV E,,
1867975,PREART,,
1974926,XBSAD,,
1749374,N MATR,,
1834039,EDUC,,
1219108,N MATR,,
1842073,OSCM,I S,
1881708,MUSAP,,
1882262,PRENGR,,
1749935,N MATR,,
1563492,BIOEN,,
1856171,N MATR,,
926713,PHYS X,,
1555617,EMPA,,
1769519,SIS,,
1007256,MED,,
1636932,PATH,,
1946100,AMATH,,
1740604,CSE E,,
1700412,AFS,,
1504611,ACCTG,,
1730859,GRAD V,SIS,
1975291,N MATR,,
1801852,PSYCH,,
1969961,PSOCS,,
1849441,HISP,,
1875684,PRESCI,,
1576584,NURS,,
1686857,C SCI,,
1093009,EDUC,,
1943814,NURS,,
1965521,MBA,,
1973983,N MATR,,
1751418,N MATR,,
1854589,N MATR,,
1662101,C SCI,,
1607979,PHYS,,
1503686,E E,,
1757320,PREMAJ,,
1938948,SCM,,
1706314,HSERV,,
1311767,BIOL,,
1803893,EMBA,,
1970708,PRESCI,,
1029917,SPHSC,SPHSCX,
644245,N MATR,,
1594763,M E,,
1856983,N MATR,,
1916936,EDUCX,,
1854768,N MATR,,
1842445,N MATR,,
1066943,MBA EX,,
1729434,MED,,
1870203,PRENUR,,
1975975,N MATR,,
1694587,ESS,,
1834255,N MATR,,
1494137,EPRMJ,,
1834252,N MATR,,
1845048,N MATR,,
1873365,HCDE,,
1552667,EDUC,,
1875747,MICRO,,
1876039,PRESCI,,
1787210,ACCTG,,
1324427,CHEM,,
1656580,N MATR,,
1680651,MICRO,,
1108326,PHARMD,,
1363453,OSCM,I S,
1768131,PREMAJ,,
1822862,N MATR,,
1141691,E E,,
1564244,PHYS,ASTR,
1660657,M E,,
1852122,N MATR,,
1952243,EDUCX,,
1977906,N MATR,,
1213808,LAW,,
1869842,PREMAJ,,
1614093,CIV E,,
1815311,N MATR,,
1749788,N MATR,,
1977108,N MATR,,
1418004,PCEUT,,
1518636,N MATR,,
1976320,N MATR,,
1759576,ENV H,,
1246552,LAW,,
1854801,N MATR,,
1840832,DATA,,
1762368,MATH,,
1603595,PSYCH,,
1967813,N MATR,,
1856262,N MATR,,
1180322,NURS,,
1785283,PRESCI,,
1812287,CORSLP,,
1678776,FINANC,,
1295331,PRESCI,,
1710110,SIMX,,
1745641,N MATR,,
1681842,C SCI,,
1883096,PRE PH,,
1186600,CSE,,
1194795,POL S,,
1850279,GLOBLH,,
1856000,N MATR,,
1754945,PRE HS,,
1683993,COM,,
1813900,MOLE,,
1759964,CMS,,
1752609,N MATR,,
1179935,MED,,
1693167,GEOG,,
1640451,MEDXM,,
1857024,N MATR,,
1738779,EMBA,,
1852444,ANTH,,
1375753,N MATR,,
1749102,PRENGR,,
1900065,PSOCS,,
1857200,N MATR,,
1156370,N MATR,,
1858833,PREMAJ,,
1686426,COM,,
1952477,I S X,,
1755522,N MATR,,
1756780,PRESCI,,
1927797,M E,,
1270438,SOC WH,,
1773291,PSOCS,,
1768955,CMP E,,
1710550,N MATR,,
1064769,DENT,,
1978140,N MATR,,
1688048,EPRMJ,,
1682964,BIOL,,
1423905,AFS,,
1052013,MBA EX,,
1849675,N MATR,,
1977309,N MATR,,
1664258,NUTR S,,
1883250,M E,,
1969260,N MATR,,
1892775,PREMAJ,,
1910173,PRENUR,,
1978521,N MATR,,
1924109,PRESCI,,
1612126,MEDXM,,
899624,LAW,,
1874660,PSOCS,,
1712113,NURSX,,
1115895,REHAB,,
1894269,PRESCI,,
1770864,PREBSE,,
1963981,XBSAD,,
1637948,A E,,
1678428,PRENUR,,
1715517,R E,URBDP,
1976356,N MATR,,
1802258,CIV E,,
1735269,GEOGX,,
659843,REHAB,,
1856643,N MATR,,
1652579,C SCI,,
1541358,COM E,,
1870888,PREMAJ,,
1907414,PRESCI,,
992645,PHCOL,,
1933735,CIV E,,
1978408,N MATR,,
1752602,N MATR,,
1790975,PREMAJ,,
1819002,NURS,PH,
1634528,HSERV,,
1821364,ANTH,MICRO,
1856632,N MATR,,
1977067,N MATR,,
1668768,MATH,PH,
1636197,MBA,,
1167536,EDUCX,,
1840977,PRENGR,,
1557522,LAW,,
1795533,ESRM,,
1782906,PREMAJ,,
1829248,ECO,,
1852149,N MATR,,
1179681,CHEM,,
1878110,LIS R,,
1785522,PRESCI,,
1563528,ESS,,
1857757,N MATR,,
1929505,E E,,
2079546,N MATR,,
1976583,N MATR,,
1450422,REHABX,,
1649649,N MATR,,
1860311,A A,,
1963182,MBA EX,,
1955968,N MATR,,
1976737,N MATR,,
1531207,MED,,
1959976,N MATR,,
1662421,GEOG,,
1736634,MBA EX,,
1843486,N MATR,,
1770483,PRE HS,,
1256216,ECON,,
1857376,N MATR,,
1652541,SOC,,
1168205,PHARMD,,
1845777,N MATR,,
1797943,PRENGR,,
1677048,BIOL,,
1949024,MED,,
546866,REHAB,,
1692411,FINANC,,
1748474,N MATR,,
1725948,BIOCHM,,
1816210,MPA,,
1712012,MBA EX,,
1718690,LAW,,
1826253,ENTRE,HRMGT,
1781978,POL S,,
1861566,PRESCI,,
1064268,EDUC,,
1849680,N MATR,,
1691914,CMP E,IND E,
1580684,BIOCHM,,
1536740,BIOCHM,,
1250386,MED,,
1954408,ACCTG,,
1599995,ENV H,,
1857013,N MATR,,
1296843,BIOL,,
1662802,SIS,,
1560711,SIS,,
1177005,LAW,,
1697024,BIOEN,,
1832608,LAW,,
1962874,N MATR,,
1871523,MATH,,
1452090,EDUCX,,
1978145,N MATR,,
1753701,N MATR,,
1859909,PRENUR,,
1870182,PSOCS,,
1233632,DENT,,
1616224,HCDEE,,
1753752,N MATR,,
1674141,SPAN,PH,
1852370,N MATR,,
1785903,PREMAJ,,
1335166,ENGL,,
1722309,PRESCI,,
1656437,PREMAJ,,
1649469,GWSS,POL S,
1862212,STAT,,
1749617,N MATR,,
1913659,A A,,
1744377,PHYS X,,
1677547,LSJ,,
1961309,N MATR,,
1784894,PRESCI,,
1725451,ACCTGX,,
1745280,N MATR,,
1464824,NUTR,,
1932967,M E,,
2079544,N MATR,,
1633092,EX MPA,,
1742602,KOREAN,,
1942464,EDUCX,,
1733347,MBA,,
1873025,PREMAJ,,
1899359,PREMAJ,,
1840218,N MATR,,
1703180,MOLE,,
1689247,C SCI,,
1431213,LIS X,,
1858777,M E,,
1690346,PREMAJ,,
1869801,PREMAJ,,
1973386,N MATR,,
999009,N MATR,,
1704804,LING,,
1727972,PHYS,,
1711465,LAW T,,
1973389,N MATR,,
1976520,N MATR,,
1751459,N MATR,,
1775530,C SCI,,
1819775,MPA,,
1733181,LAW,,
1668796,C SCI,,
1571214,BIOL,,
1966253,GEOGX,,
1915100,PRENGR,,
46484,N MATR,,
1329664,PREMAJ,,
1975203,N MATR,,
756426,NURSX,,
1470998,INFO,,
1608401,PHARMD,,
1010665,LAW C,LAW T,
1745800,N MATR,,
1834394,MBA,,
1520928,AMATH,,
1628725,HA G,,
1788371,BIOL,,
1646600,REHABX,,
1737040,R E,,
1750189,N MATR,,
1972052,N MATR,,
2048046,N MATR,,
1655653,COM,,
1541513,C SCI,BIOEN,
1843568,EMPA,,
1922922,N MATR,,
2079312,N MATR,,
1564178,PHYS,,
1669155,ENV H,BIOCHM,
1831620,BIOCHM,,
1755532,N MATR,,
1824258,ART,,
1677934,BIOL,,
1640013,UWACAD,,
1763258,PRE HS,,
1875371,PRESCI,,
1307190,REHAB,,
1812376,SOCWMH,,
1683726,IND E,,
1781042,BIOST,,
1280337,SOCWEM,,
1864025,PRE PH,,
1964703,XA&S,,
718201,BMSD,BIOC,
1656549,BIOCHM,,
1978668,N MATR,,
1965825,N MATR,,
1840930,N MATR,,
1688074,N MATR,,
1779364,E E,,
532700,ISS O,,
1795720,PRE PH,,
1751840,N MATR,,
1847719,BIOCHM,,
1715990,HCID,,
693550,ECFS O,,
1249925,MED,,
1885175,PRENUR,,
1745419,N MATR,,
1520527,N MATR,,
1649032,PRESCI,,
1766226,M E,,
1516952,PSYCH,,
1634262,LAW,,
1365893,EDUCX,,
1747053,PREMAJ,,
1627679,PRESCI,,
1844253,IPM,,
1367317,PSYCH,,
1916057,PRESCI,,
1970742,PHARBX,,
1621663,COM E,,
1512167,E E,,
1373540,PRESCI,,
1924779,PSOCS,,
1771811,ECON,,
1964706,XA&S,,
59172,N MATR,,
1873267,PRESCI,,
1741165,CHEM,,
1507619,MICRO,,
1831057,COM,,
1872666,NBIO,,
1217593,DESIGN,,
1619971,SISA,,
1820009,MUSEOX,,
1538051,LAW,,
1920082,PREMAJ,,
1687455,LAW,,
1976901,N MATR,,
1476532,PHYS,,
1701035,CHEM,,
1680131,PRENGR,,
1367715,PRESCI,,
1312736,MED,,
1578757,I S,ACCTG,
1681136,C SCI,,
1964629,XA&S,,
1977448,N MATR,,
1178482,FOR R,,
1857637,N MATR,,
1859622,ESRM,,
1974825,N MATR,,
1840811,EMBA,,
1705853,MEDSLP,,
1559402,PRENGR,,
1857060,N MATR,,
1846521,N MATR,,
1751061,N MATR,,
1649629,INFO,,
1471456,SOC,,
1751078,N MATR,,
1782194,PRESCI,,
1959929,N MATR,,
1747224,N MATR,,
1250168,MED,,
1853153,GEMBA,,
1736330,BIOMRX,,
1715843,HCDEE,,
1978193,N MATR,,
1262544,SISA,,
1920658,PRE HS,,
1893020,PRESCI,,
1767800,PRE HS,,
1966634,N MATR,,
1751088,N MATR,,
1775159,PRESCI,,
1898109,PRE HS,,
1975606,N MATR,,
1963636,N MATR,,
1803671,PHYS,,
1730862,GRAD V,ECON,
1785083,PSOCS,,
1709877,EDUC,,
1223675,SOCWEH,,
1569194,GEOG,,
1590561,IND E,,
1828653,ACCTGX,,
1632549,LAW,,
1855891,N MATR,,
1770278,PREMAJ,,
1466342,CIV E,,
1853556,N MATR,,
988316,E E,,
1681586,PRENUR,,
2078442,N MATR,,
1371134,PHARMD,,
1786421,DESIGN,,
1460815,HSERVX,,
1707242,CONMGT,,
1709864,SISCH,,
1854700,N MATR,,
1774819,ECO,,
1242969,PHARMD,,
1934055,M E,,
1036759,PRE PH,,
1958118,N MATR,,
1662414,NBIO,BIOCHM,
1856272,N MATR,,
1873531,PRENGR,,
1796812,PRESCI,,
1736643,MED C,CSE,
1745275,B A,,
1853817,N MATR,,
1577296,MATH,,
1751796,N MATR,,
1699831,CSE,,
1857634,N MATR,,
1975987,N MATR,,
1784362,DANCE,ANTH,
1248924,REHABX,,
1704167,MPA,NP MGT,
1839361,ECFS O,,
1673740,POL S,,
1752387,N MATR,,
1094180,EDUC,,
1611473,BUS AD,,
1870401,N MATR,,
1682036,CIV E,,
1746861,N MATR,,
1976550,N MATR,,
1961456,EMPA,,
1648136,EDUC,,
1962943,LIS J,,
1420721,CSE,,
1653104,N MATR,,
1776183,BIOCHM,BIOL,
760688,CHEM,,
1693835,PH,,
755600,SIMX,,
1058984,N MATR,,
1956101,PSOCS,,
1012033,MED,,
1682770,POL S,,
1782876,PRENUR,,
1873150,NURS,,
1753832,N MATR,,
1316518,MED,,
1849033,HCDEE,,
1943607,CORSLP,,
1605058,ATM S,,
1766710,E E,,
1718725,LAW,,
1660299,MBA,,
1752450,N MATR,,
1911188,PRESCI,,
1775462,C SCI,,
1783361,PSOCS,,
1929382,E E,,
1557383,PRESCI,,
1770572,N MATR,,
1666500,PSYCH,,
1898172,PRESCI,,
659777,MBA EX,,
1837985,PHARMD,,
1633098,LING,,
1769259,C SCI,,
1965468,E E,,
1472294,PSYCH,,
906955,MBA EX,,
1183403,PHYS X,,
1748113,N MATR,,
1677486,COM,,
1801125,MCB,,
1608526,IND E,,
1962057,N MATR,,
1879598,PSOCS,,
1960810,N MATR,,
1649351,N MATR,,
1864445,BIOCHM,,
1772012,PRESCI,,
1866067,BIOCHM,,
1663176,BIOEN,,
1852973,DENT X,,
1615272,UD&PL,,
1745807,N MATR,,
1836703,DRAMA,,
1852385,N MATR,,
1204821,N MATR,,
1760903,PSOCS,,
1868838,PRESCI,,
1107484,HCDEE,,
1925936,CIV E,,
1964617,XA&S,,
1772363,EPRMJ,,
109136,N MATR,,
1715473,HCDEE,,
1876348,PRESCI,,
1653276,EPRMJ,,
1815013,TMMBA,,
1293059,N MATR,,
1027201,SCM,,
1332645,CHEM,,
1675382,NURS,,
946125,EDUC,,
1234391,EDUCX,,
1745962,N MATR,,
1889009,B A,,
1959979,N MATR,,
1814550,PRENGR,,
1857034,N MATR,,
1697444,EPI,PH,
1786599,PRENGR,,
1471048,INFO,,
1663564,C SCI,,
1853850,FINANC,,
1693278,BIOL,,
1946502,MPA,,
2069270,N MATR,,
1649953,N MATR,,
1267776,MPA,,
1785975,PREMAJ,,
1835111,PREMAJ,,
1751962,BIOCHM,,
1976931,N MATR,,
1963335,N MATR,,
1956441,N MATR,,
1655310,N MATR,,
1895238,BIOL,,
1946064,HCDEE,,
1858759,CSE E,,
1857415,N MATR,,
1968489,TMMBA,,
1895046,PRESCI,,
1714189,ARCH,,
2078459,N MATR,,
1789355,PSOCS,,
1976414,N MATR,,
1571987,REHABX,,
1130267,HCDEE,,
1232958,MBA EX,,
1620046,LIS R,,
1750975,N MATR,,
1491737,GENOME,,
1781456,FINANC,I S,
1635761,EDUC,,
1861576,PREMAJ,,
1954210,N MATR,,
1916036,PREMAJ,,
1770237,PRESCI,,
1717837,LAW,,
1614534,CIV E,,
1976224,N MATR,,
1784067,PSOCS,,
1797193,PRESCI,,
1930714,BIOEN,,
1928569,M E,,
1657124,ANTH,,
1963194,EMBA,,
1681579,ACCTG,I S,
1743408,N MATR,,
1856605,N MATR,,
1820871,C SCI,,
1650431,PRENGR,,
1868569,AFS,,
1379114,EDUC,,
1926339,MEDXM,,
1854804,N MATR,,
1711144,L ARCH,,
1345282,CLAS,,
1749904,N MATR,,
1849800,N MATR,,
1812320,HSERV,,
1885068,I S,OSCM,
1846229,MS E,,
1852394,N MATR,,
1743590,N MATR,,
1978665,N MATR,,
1923199,PRESCI,,
1857747,N MATR,,
1708567,HSERV,,
1674121,SIS,,
1694469,ATM S,,
1877729,EDUC,,
1701015,SISCH,,
1753719,N MATR,,
1654191,N MATR,,
1851616,N MATR,,
1959189,N MATR,,
1520795,ORTHO,,
1469866,N MATR,,
1852207,ITAL,ENGL,
1263987,PH GEN,STSS,
1355026,LIS X,,
1520235,EDUCX,,
1972219,N MATR,,
1796038,PREMAJ,,
1880343,PRESCI,,
1755766,ACCTG,FINANC,
1496516,ROM LI,,
1694040,HIST,,
1200088,LAW,,
1743800,PRESCI,,
1968108,TMMBA,,
1853811,PRESCI,,
1922079,PREMAJ,,
1949629,MED,,
1761990,PRESCI,,
1841565,N MATR,,
1682008,STAT,,
1690780,PREMAJ,,
1873912,DANCE,,
1964715,XA&S,,
1410014,ESS,,
1852405,N MATR,,
1679383,BIOCHM,,
1856646,N MATR,,
1731639,MED,,
1582848,A A,,
1667711,COM,,
1651973,N MATR,,
2079728,N MATR,,
22758,N MATR,,
1932335,M E,,
1874671,PREMAJ,,
1794771,PRESCI,,
1841781,XA&S,,
1834784,EDUC,,
1975782,N MATR,,
1832089,N MATR,,
1742111,ASTR,PHYS,
1856670,N MATR,,
1407173,DENT,,
1840443,MBA EX,,
2079322,N MATR,,
1736361,N MATR,,
1840325,EMBA,,
1785456,BIOCHM,,
1903086,BIOL,,
989591,PRESCI,,
1618621,LIS R,,
1916108,PRENGR,,
1472412,BIOC,BPSD,
1393072,AFS,,
1658976,MBA,,
1838801,EDUC,,
1823001,LIS X,,
1756132,N MATR,,
1899320,PSOCS,,
1587643,DESIGN,INFO,
1858507,N MATR,,
1815365,EDUC,,
1764871,PRESCI,,
1822874,N MATR,,
1546051,M E,,
1856265,N MATR,,
2078447,N MATR,,
1783679,PRESCI,,
1828828,PHYS,,
1793722,EPRMJ,,
1875559,PRENGR,,
1353277,BIOST,,
1852979,PSOCS,,
1330589,CHEM,,
1543067,HCDE,,
1750536,N MATR,,
1717080,COM E,,
1205400,HSERV,,
1972471,N MATR,,
1858745,CSE E,,
1646222,N MATR,,
1897705,PREMAJ,,
1978157,N MATR,,
1756144,PRENGR,,
1798023,PRESCI,,
1317159,ACCTGX,,
1787185,PRESCI,,
1659223,PRENGR,,
1958427,N MATR,,
1857796,N MATR,,
1792463,LING,,
1773889,CM,,
1858888,N MATR,,
1959944,EMBA,,
1347924,SOCWMH,,
1656659,PRESCI,,
1588150,BIOL,,
1690283,I S,ENTRE,
1754416,ECON,,
1497102,CM,,
1852423,N MATR,,
1603445,C SCI,,
1564176,ECFS,,
1858653,PRENGR,,
1752403,N MATR,,
1139502,M E,,
1785484,MUSIC,,
1745007,MBA EX,,
1704468,POL S,,
1822374,LIS X,,
1748317,N MATR,,
1511415,CSE,,
1407370,ACCTGX,,
1643440,CSE E,,
1469953,ECON,,
1978499,N MATR,,
1895350,CHEM E,,
1679764,BIOCHM,,
1653657,ARCHST,,
1749626,N MATR,,
1948291,SIMX,,
1620415,MEDSLP,,
1856292,N MATR,,
1617257,CONMGT,,
10855,HCDEE,,
1870748,PRESCI,,
1974237,N MATR,,
1855884,N MATR,,
1627306,LAW,,
1899701,PREMAJ,,
1924034,PREMAJ,,
1775046,ANTH,,
1696058,E E,,
1862469,PRENGR,,
1916016,PREMAJ,,
1958046,N MATR,,
1875940,PRESCI,,
1906599,PSOCS,,
1748296,N MATR,,
1796089,PRE HS,,
1456060,N MATR,,
1636892,MED,,
1968486,URBDP,,
1766329,PRESCI,,
1598199,MED,,
1683151,CMP E,,
1778301,M E,,
1728838,MED,,
1700326,HSERV,,
1132703,N MATR,,
944013,N MATR,,
1121541,N MATR,,
1282292,MS E,,
1701215,A A,,
1217061,HA G,,
1813031,ENGL,,
1881486,SOC WH,,
1790127,ESRM,,
1676941,BIOEN,,
1694103,POL S,,
1183770,ACCTGX,,
1736623,ISS O,,
1629288,PRESCI,,
1770210,PRE HS,,
1954396,CHEM,,
1810683,MPA,,
1774679,N MATR,,
1947087,SCM,,
1566311,N MATR,,
1859799,N MATR,,
1961379,N MATR,,
1746326,N MATR,,
1871129,PRENGR,,
1856668,N MATR,,
1921317,POL S,,
1656374,ECFS,PSYCH,
1531308,N MATR,,
1714886,NURSX,,
1656803,I S,PSYCH,
1833161,LAW,,
1843555,CSE E,,
1907694,MUSIC,,
1856673,N MATR,,
1638244,CFRM,,
1841205,N MATR,,
1751563,N MATR,,
1975647,N MATR,,
1885095,PRESCI,,
1816981,NURS,,
1704829,ATM S,,
1851848,PRENGR,,
1574307,HIHIME,,
1751466,N MATR,,
2069282,N MATR,,
1951160,E E,,
1854546,N MATR,,
1316510,LAW,,
1714428,CSE E,,
1591677,PRESCI,,
1976406,N MATR,,
1756980,HIST,,
1901667,PREMAJ,,
1691188,PRESCI,,
1622370,MED,,
1667379,HIST,,
1920287,PRENUR,,
1715072,L ARCH,,
1232819,NURS,,
1775024,FINANC,ACCTG,
1955059,SPHSCX,,
960210,ESS,,
835493,N MATR,,
1959891,N MATR,,
666014,MPA,,
1746329,N MATR,,
1745454,N MATR,,
1893177,PREMAJ,,
858617,TMMBA,,
1869169,PSYCH,,
1572516,CSE,,
1267801,CIV E,,
1746063,N MATR,,
1943645,SIS,,
1928321,N MATR,,
595245,PHYS,,
1389385,ART,,
1836177,A E,,
1886781,PSOCS,,
1794122,DESIGN,,
1834384,LING,,
1748243,N MATR,,
310689,B H,,
1956052,C SCI,,
1971901,N MATR,,
1751494,N MATR,,
1964696,XA&S,,
465332,HCDEE,,
1957693,N MATR,,
1769832,BIOL,,
1828513,HCDEE,,
1767410,PHYS,ASTR,
1675333,ANTH,,
1759895,C SCI,,
1854741,N MATR,,
1976025,N MATR,,
794111,ISE,,
1857051,N MATR,,
2077680,N MATR,,
1621171,DENT,,
1313606,SMA,,
1770261,PRENGR,,
1656617,BIOL,,
1858026,PRESCI,,
1656080,N MATR,,
1875333,ESS,,
1752499,N MATR,,
1565997,PH,,
1453978,N MATR,,
1690274,PREMAJ,,
1854756,N MATR,,
1500255,SOC,,
1330493,SOC,,
1447172,AMATH,,
1584976,PHYS,,
1894462,PRESCI,,
1773874,PRE HS,,
1950182,MBA EX,,
1845600,SIMX,,
1855004,N MATR,,
1831935,GRAD V,CSE,
1976183,N MATR,,
1905479,C SCI,,
1679214,PREMAJ,,
1682992,ENGL,,
1851779,PH,,
1429063,ORALB,,
1517392,ATM S,,
1748259,N MATR,,
1848809,HCDEE,,
962018,E E,,
1857609,N MATR,,
1975319,N MATR,,
1359209,MED,,
1938842,CHIN,,
1620630,C LIT,,
1791521,PRE HS,,
901242,MED,,
1747085,PH,,
1220381,TECH I,,
1889369,PRE BA,,
1309020,EDUC,,
2080985,N MATR,,
1572882,OCEAN,,
1841603,N MATR,,
1764812,PRESCI,,
1773897,PRESCI,,
1541464,C SCI,,
1791179,PRESCI,,
1383547,N MATR,,
1734652,N MATR,,
1616431,MUSEOX,,
1810940,EDUC,,
1839507,N MATR,,
2078049,N MATR,,
1204792,MATH,,
1940046,CFRM,,
1976564,N MATR,,
1838023,HA GX,,
282190,APNX,,
1943790,NURSX,,
1809775,PHYS,,
1662692,ARCHST,,
1661538,PREMAJ,,
1767495,BIOL,,
1958438,N MATR,,
1971857,N MATR,,
1877607,PRESCI,,
1852383,N MATR,,
1700720,PRESCI,,
1973877,N MATR,,
1963252,M E,,
1508930,E E,,
1664864,PRENGR,,
1393076,CHEM E,,
1464996,E E,,
1665977,BIOL,,
1730872,EDUCX,,
1657588,COM,,
1814963,EDUCX,,
1859362,PREMAJ,,
1665622,MS E,,
1455278,ECON,MATH,
1770054,PSYCH,,
1681470,FINANC,MATH,
1751535,N MATR,,
1874389,PRE HS,,
1861601,B A,,
1689306,ACCTG,FINANC,
1959873,N MATR,,
1763286,POL S,,
1954298,GRAD V,CSE,
1154735,E E,,
1852388,N MATR,,
1758091,MEDXM,,
1920227,PREMAJ,,
2064360,N MATR,,
1976365,N MATR,,
1976945,N MATR,,
1978400,N MATR,,
1460762,E E,,
111298,N MATR,,
1677158,MKTG,,
1946182,NURSX,,
1676385,COM,POL S,
976664,E E,,
1655984,MBA,,
2079331,N MATR,,
1947941,MBA,,
1920069,PRESCI,,
1752581,N MATR,,
1663747,SOC,STAT,
1424656,BIOC,BPSD,
1976257,N MATR,,
1856620,N MATR,,
1923609,PSOCS,,
1957685,N MATR,,
1337898,POL S,,
1763461,ANTH,,
1475535,ECON,STAT,
1737272,HIHIME,,
1854926,N MATR,,
1665241,CSE,,
1978502,N MATR,,
1351703,APNX,,
1752580,AFS,,
1455878,M E,,
1303118,GEOGX,,
1566941,MBA,,
1610850,MATH,,
1760191,EPRMJ,,
1609404,PRESCI,,
1685012,ESS,OCEAN,
1582650,SOC,,
1729802,MED,,
1894097,N MATR,,
1841428,EDUC,,
1901869,N MATR,,
1149688,N MATR,,
1591234,EPRMJ,,
1716379,LIS X,,
1481331,MATH,,
1815761,PRESCI,,
1978121,N MATR,,
1215359,SOCWMH,,
1713837,PPM,,
1904661,PRESCI,,
919150,SIMX,,
1871180,PSOCS,,
1656826,POL S,,
1694750,IND E,,
1882702,PRESCI,,
1959205,N MATR,,
1559555,CIV E,,
1850388,N MATR,,
1810548,SIMF,,
1828604,E E,,
1976586,N MATR,,
1946150,CORSLP,,
1905979,PSOCS,,
1741606,N MATR,,
1876310,PRESCI,,
1751077,N MATR,,
1150522,HIHIME,,
1920820,PREMAJ,,
1910288,PRESCI,,
2081293,N MATR,,
1756166,E E,,
1977622,N MATR,,
2061861,N MATR,,
1783904,PRESCI,,
1667614,ENGL,,
1851117,N MATR,,
1790872,STAT,,
1862820,PRESCI,,
1768699,PRENGR,,
1457380,PHARMD,,
1904516,PRESCI,,
1735250,XA&S,,
1848370,N MATR,,
1251128,LAW,,
1856656,N MATR,,
1941791,EDUC,,
1752724,N MATR,,
1717596,MEDSLP,,
1875188,PSOCS,,
1652342,SIS,,
1112808,E E,,
1811929,ENGL,,
1589090,HCDE,,
1044047,LING,,
1895597,EDUC,,
1650408,PRENUR,,
1100871,N MATR,,
1671270,ACCTGX,,
1783094,PRESCI,,
1887464,M E,,
1856280,N MATR,,
1670366,ACCTG,OSCM,
1796499,PRESCI,,
1762879,SISCH,,
1858981,N MATR,,
1841984,N MATR,,
178186,NURS,,
1708180,MPA,,
1822477,COM E,,
1786208,EPRMJ,,
1641355,E E,,
1684021,PSOCS,,
839719,N MATR,,
1620152,LAW,,
1559602,BIOL,BIOCHM,
1751934,CM,,
1061385,DENT,,
1911139,PRE PH,,
1742986,N MATR,,
1507739,PHYS,,
1178044,A E,,
1821575,BIOCHM,,
2063663,N MATR,,
1823047,M E,,
1479257,N MATR,,
1811749,I S X,,
1766346,PRESCI,,
1611258,CIV E,,
1769605,PSOCS,,
1860484,PREMAJ,,
1953771,EEP,,
1712349,MUSEOX,,
1321068,MED,,
1797026,E E,,
1860864,B A,,
1730928,PREMAJ,,
1618725,MBA,,
1918556,ATM S,,
1840712,N MATR,,
1869656,ENVIR,,
1959190,N MATR,,
1892338,ECON,,
1830165,ENTRE,MKTG,
